S1,22.271475,22.266079,22.286158,22.3068,22.292082,22.290361,22.205757
S2,22.300486,22.346804,22.36789,22.382967,22.394062,22.332174,22.150867
S3,22.416101,22.510696,22.582014,22.552326,22.507776,22.50398,22.536503,22.480656,22.480307,22.501846,22.53123,22.505787,22.569118,22.576746,22.512732
S4,22.282896,22.32594,22.380095,22.607414,22.613415,22.62032,22.630892,22.616188,22.613832,22.598785,22.604479,22.500074,22.548716
S5,23.058012,23.072247,22.936075,23.07939,22.954708,23.567911,23.655552,23.71223,23.656345,23.610838,23.573288,23.450409
S6,23.837444,23.89934,23.925806,23.81747,23.603579,23.438442
S7
S8
